"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"header"	"virus"	"country"	"ID"	"info"	"date"	"division"	"city"	"location"	"label"
"hCoV-19/Netherlands/Tilburg_/2020|EPI_ISL_413585|2020"	-127.903389747145	-5.52922209022752	1.30556967758005	0.3666824603642	3.248371799618	-2.30775736698018	3.08444448254463	-1.57722167576619	1.17651784927715	3.11090518897545	"hCoV-19/Netherlands/Tilburg_/2020|EPI_ISL_413585|2020"	"hCoV-19"	"Netherlands"	"Tilburg_"	"2020|EPI_ISL_413585|2020"	"2020"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Tilburg_/2020|EPI_ISL_413585|2020"
"hCoV-19/Netherlands/Tilburg_1363354/2020|EPI_ISL_413586|2020-02-27"	-125.615716268275	-6.06198428028513	1.63058699750414	0.618999347523807	3.84880656772194	-2.90183340684353	3.73897827195098	-2.72479443354039	2.05612228475729	4.32967127156676	"hCoV-19/Netherlands/Tilburg_1363354/2020|EPI_ISL_413586|2020-02-27"	"hCoV-19"	"Netherlands"	"Tilburg_1363354"	"2020|EPI_ISL_413586|2020-02-27"	"2020-02-27"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Tilburg_1363354/2020|EPI_ISL_413586|2020-02-27"
"hCoV-19/Netherlands/Tilburg_1364286/2020|EPI_ISL_413587|2020-03-03"	-131.093372386222	4.17630172128869	-0.60480512653399	0.413564824980306	-0.948001516737288	0.380853515928107	-1.08655376948189	-0.621003199249979	0.162774276580259	-0.535107709603616	"hCoV-19/Netherlands/Tilburg_1364286/2020|EPI_ISL_413587|2020-03-03"	"hCoV-19"	"Netherlands"	"Tilburg_1364286"	"2020|EPI_ISL_413587|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Tilburg_1364286/2020|EPI_ISL_413587|2020-03-03"
"hCoV-19/Netherlands/Utrecht_1/2020|EPI_ISL_414435|2020-03-03"	-131.093874719679	6.07922321177177	-0.974066125351013	0.676396980247255	-1.59493719035593	0.654869836091072	-1.92459954760851	-1.24423717522132	0.333262360047167	-1.21689081006057	"hCoV-19/Netherlands/Utrecht_1/2020|EPI_ISL_414435|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_1"	"2020|EPI_ISL_414435|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_1/2020|EPI_ISL_414435|2020-03-03"
"hCoV-19/Netherlands/Utrecht_10/2020|EPI_ISL_414442|2020-03-03"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_10/2020|EPI_ISL_414442|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_10"	"2020|EPI_ISL_414442|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_10/2020|EPI_ISL_414442|2020-03-03"
"hCoV-19/Netherlands/Utrecht_11/2020|EPI_ISL_414443|2020-03-03"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Netherlands/Utrecht_11/2020|EPI_ISL_414443|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_11"	"2020|EPI_ISL_414443|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_11/2020|EPI_ISL_414443|2020-03-03"
"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414462|2020-03-04"	-131.162357825339	-4.27854037543647	0.903100296437425	0.198168640234938	1.80936986195662	-0.780175620675513	2.47143296860799	-0.824311384079603	0.536210803190238	1.45570826225987	"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414462|2020-03-04"	"hCoV-19"	"Netherlands"	"Utrecht_12"	"2020|EPI_ISL_414462|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414462|2020-03-04"
"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414551|2020-03-07"	-131.140733912361	-4.58990526923949	1.06639574175873	0.24281562757941	2.39051104797928	-1.67553993210545	2.26630315873606	-1.03155494717605	0.724236411436947	2.01247894235689	"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414551|2020-03-07"	"hCoV-19"	"Netherlands"	"Utrecht_12"	"2020|EPI_ISL_414551|2020-03-07"	"2020-03-07"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414551|2020-03-07"
"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414463|2020-03-04"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414463|2020-03-04"	"hCoV-19"	"Netherlands"	"Utrecht_13"	"2020|EPI_ISL_414463|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414463|2020-03-04"
"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414552|2020-03-07"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414552|2020-03-07"	"hCoV-19"	"Netherlands"	"Utrecht_13"	"2020|EPI_ISL_414552|2020-03-07"	"2020-03-07"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414552|2020-03-07"
"hCoV-19/Netherlands/Utrecht_1363564/2020|EPI_ISL_413588|2020-03-01"	-131.119317274332	3.53869096544337	-1.45272180449225	0.551133200927083	-0.513200604853975	0.600895714706588	0.42143684294263	0.250386245089764	-0.580092338610376	-2.67833890092057	"hCoV-19/Netherlands/Utrecht_1363564/2020|EPI_ISL_413588|2020-03-01"	"hCoV-19"	"Netherlands"	"Utrecht_1363564"	"2020|EPI_ISL_413588|2020-03-01"	"2020-03-01"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_1363564/2020|EPI_ISL_413588|2020-03-01"
"hCoV-19/Netherlands/Utrecht_1363628/2020|EPI_ISL_413589|2020-03-01"	-131.119053424561	3.04621485243118	-1.21541421683961	0.454814618726937	-0.421500570819324	0.488633635240706	0.338331043860431	0.191789019120349	-0.444025666495204	-2.03302870495116	"hCoV-19/Netherlands/Utrecht_1363628/2020|EPI_ISL_413589|2020-03-01"	"hCoV-19"	"Netherlands"	"Utrecht_1363628"	"2020|EPI_ISL_413589|2020-03-01"	"2020-03-01"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_1363628/2020|EPI_ISL_413589|2020-03-01"
"hCoV-19/Netherlands/Utrecht_1364066/2020|EPI_ISL_413590|2020-03-02"	-131.134778266096	-3.68324564558073	0.779741358616316	0.164507399438062	1.49487911670849	-0.638759313678263	2.00320060676792	-0.634924916397573	0.413061413190871	1.1697644788758	"hCoV-19/Netherlands/Utrecht_1364066/2020|EPI_ISL_413590|2020-03-02"	"hCoV-19"	"Netherlands"	"Utrecht_1364066"	"2020|EPI_ISL_413590|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_1364066/2020|EPI_ISL_413590|2020-03-02"
"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414464|2020-03-04"	-131.112799266664	5.72537595233112	-0.905556445435343	0.625416855826528	-1.47074859118434	0.601029621023187	-1.75917105073777	-1.11388038832387	0.296501348033927	-1.0824647881374	"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414464|2020-03-04"	"hCoV-19"	"Netherlands"	"Utrecht_14"	"2020|EPI_ISL_414464|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414464|2020-03-04"
"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414553|2020-03-09"	-128.371431882442	-7.53570821267857	2.30664194586784	0.408333537584213	4.17318077761059	-3.43676584831444	4.12488203283349	-2.68276747054124	2.2372401579758	5.75288899900021	"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414553|2020-03-09"	"hCoV-19"	"Netherlands"	"Utrecht_14"	"2020|EPI_ISL_414553|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414553|2020-03-09"
"hCoV-19/Netherlands/Utrecht_15/2020|EPI_ISL_414554|2020-03-08"	-131.103572167924	5.77342691183623	-0.907980303791447	0.628809094303365	-1.49795104254205	0.610123481218582	-1.79078118101172	-1.12991000712085	0.299155093846348	-1.10203377046397	"hCoV-19/Netherlands/Utrecht_15/2020|EPI_ISL_414554|2020-03-08"	"hCoV-19"	"Netherlands"	"Utrecht_15"	"2020|EPI_ISL_414554|2020-03-08"	"2020-03-08"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_15/2020|EPI_ISL_414554|2020-03-08"
"hCoV-19/Netherlands/Utrecht_16/2020|EPI_ISL_414555|2020-03-08"	-131.171628126287	-18.835121597378	18.6392550156801	-3.58409279847037	-17.4240497487931	2.1825262644891	-11.3134919463783	-6.46015090355083	5.61191998247021	17.1321453036327	"hCoV-19/Netherlands/Utrecht_16/2020|EPI_ISL_414555|2020-03-08"	"hCoV-19"	"Netherlands"	"Utrecht_16"	"2020|EPI_ISL_414555|2020-03-08"	"2020-03-08"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_16/2020|EPI_ISL_414555|2020-03-08"
"hCoV-19/Netherlands/Utrecht_17/2020|EPI_ISL_415526|2020-03-10"	-131.160278644388	-18.383772255104	18.3629752870844	-3.59888167980172	-17.5464220491291	2.39523169849468	-11.5131603946396	-6.15371644793805	5.32452793559395	16.368988955177	"hCoV-19/Netherlands/Utrecht_17/2020|EPI_ISL_415526|2020-03-10"	"hCoV-19"	"Netherlands"	"Utrecht_17"	"2020|EPI_ISL_415526|2020-03-10"	"2020-03-10"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_17/2020|EPI_ISL_415526|2020-03-10"
"hCoV-19/Netherlands/Utrecht_18/2020|EPI_ISL_415527|2020-03-12"	-131.149299929425	-15.4561219267831	4.89158769511109	0.134811441678584	7.98491659132607	0.24400674974392	15.069669366384	4.75952518690586	-3.81910125634427	-9.82227604526543	"hCoV-19/Netherlands/Utrecht_18/2020|EPI_ISL_415527|2020-03-12"	"hCoV-19"	"Netherlands"	"Utrecht_18"	"2020|EPI_ISL_415527|2020-03-12"	"2020-03-12"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_18/2020|EPI_ISL_415527|2020-03-12"
"hCoV-19/Netherlands/Utrecht_19/2020|EPI_ISL_415528|2020-03-12"	-126.61033118007	-5.10789562369607	1.19299083237397	0.407909527589517	3.14656538189877	-2.12262051155909	2.95253008288487	-1.49888241081869	1.2356132311229	2.89320763095428	"hCoV-19/Netherlands/Utrecht_19/2020|EPI_ISL_415528|2020-03-12"	"hCoV-19"	"Netherlands"	"Utrecht_19"	"2020|EPI_ISL_415528|2020-03-12"	"2020-03-12"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_19/2020|EPI_ISL_415528|2020-03-12"
"hCoV-19/Netherlands/Utrecht_2/2020|EPI_ISL_414436|2020-03-03"	-131.094937525142	5.40848303268305	-0.850367507784172	0.580916737262604	-1.38686879777933	0.561437414846154	-1.64100880165171	-1.00919493640602	0.266976354689377	-1.01993717063401	"hCoV-19/Netherlands/Utrecht_2/2020|EPI_ISL_414436|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_2"	"2020|EPI_ISL_414436|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_2/2020|EPI_ISL_414436|2020-03-03"
"hCoV-19/Netherlands/Utrecht_3/2020|EPI_ISL_414437|2020-03-03"	-131.113470156335	3.83370554115497	-0.540858715061677	0.365495672743123	-0.745903223194782	0.297048265785022	-0.835614261662258	-0.427831867499702	0.115034864813916	-0.251846224351458	"hCoV-19/Netherlands/Utrecht_3/2020|EPI_ISL_414437|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_3"	"2020|EPI_ISL_414437|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_3/2020|EPI_ISL_414437|2020-03-03"
"hCoV-19/Netherlands/Utrecht_4/2020|EPI_ISL_414438|2020-03-03"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_4/2020|EPI_ISL_414438|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_4"	"2020|EPI_ISL_414438|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_4/2020|EPI_ISL_414438|2020-03-03"
"hCoV-19/Netherlands/Utrecht_5/2020|EPI_ISL_414439|2020-03-02"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_5/2020|EPI_ISL_414439|2020-03-02"	"hCoV-19"	"Netherlands"	"Utrecht_5"	"2020|EPI_ISL_414439|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_5/2020|EPI_ISL_414439|2020-03-02"
"hCoV-19/Netherlands/Utrecht_6/2020|EPI_ISL_414461|2020-03-04"	-131.05779768337	3.04759827286897	-1.21659461440448	0.456033723733553	-0.418870719685973	0.486044577749802	0.338185394410413	0.190609552623208	-0.441977798589169	-2.03280945823126	"hCoV-19/Netherlands/Utrecht_6/2020|EPI_ISL_414461|2020-03-04"	"hCoV-19"	"Netherlands"	"Utrecht_6"	"2020|EPI_ISL_414461|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_6/2020|EPI_ISL_414461|2020-03-04"
"hCoV-19/Netherlands/Utrecht_7/2020|EPI_ISL_414440|2020-03-03"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Utrecht_7/2020|EPI_ISL_414440|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_7"	"2020|EPI_ISL_414440|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_7/2020|EPI_ISL_414440|2020-03-03"
"hCoV-19/Netherlands/Utrecht_8/2020|EPI_ISL_414441|2020-03-03"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Netherlands/Utrecht_8/2020|EPI_ISL_414441|2020-03-03"	"hCoV-19"	"Netherlands"	"Utrecht_8"	"2020|EPI_ISL_414441|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Utrecht_8/2020|EPI_ISL_414441|2020-03-03"
"hCoV-19/Netherlands/Zeewolde_1365080/2020|EPI_ISL_413591|2020-03-02"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Netherlands/Zeewolde_1365080/2020|EPI_ISL_413591|2020-03-02"	"hCoV-19"	"Netherlands"	"Zeewolde_1365080"	"2020|EPI_ISL_413591|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Zeewolde_1365080/2020|EPI_ISL_413591|2020-03-02"
"hCoV-19/Netherlands/ZuidHolland_1/2020|EPI_ISL_414444|2020-03-02"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_1/2020|EPI_ISL_414444|2020-03-02"	"hCoV-19"	"Netherlands"	"ZuidHolland_1"	"2020|EPI_ISL_414444|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_1/2020|EPI_ISL_414444|2020-03-02"
"hCoV-19/Netherlands/ZuidHolland_10/2020|EPI_ISL_414446|2020-03-03"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_10/2020|EPI_ISL_414446|2020-03-03"	"hCoV-19"	"Netherlands"	"ZuidHolland_10"	"2020|EPI_ISL_414446|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_10/2020|EPI_ISL_414446|2020-03-03"
"hCoV-19/Netherlands/ZuidHolland_11/2020|EPI_ISL_414469|2020-03-04"	-131.001294645721	5.11144511505358	-0.792806718456715	0.544754681945004	-1.26426407549204	0.513690067547053	-1.49135706907765	-0.922801416508933	0.247720179051379	-0.881425695360505	"hCoV-19/Netherlands/ZuidHolland_11/2020|EPI_ISL_414469|2020-03-04"	"hCoV-19"	"Netherlands"	"ZuidHolland_11"	"2020|EPI_ISL_414469|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_11/2020|EPI_ISL_414469|2020-03-04"
"hCoV-19/Netherlands/ZuidHolland_13/2020|EPI_ISL_414470|2020-03-06"	-131.093553812673	4.7500121648096	-0.696742217367179	0.486233318514487	-1.13766261165059	0.458488326411835	-1.32148314999437	-0.78033333219306	0.127434528659138	-0.669462804357734	"hCoV-19/Netherlands/ZuidHolland_13/2020|EPI_ISL_414470|2020-03-06"	"hCoV-19"	"Netherlands"	"ZuidHolland_13"	"2020|EPI_ISL_414470|2020-03-06"	"2020-03-06"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_13/2020|EPI_ISL_414470|2020-03-06"
"hCoV-19/Netherlands/ZuidHolland_14/2020|EPI_ISL_414471|2020-03-05"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_14/2020|EPI_ISL_414471|2020-03-05"	"hCoV-19"	"Netherlands"	"ZuidHolland_14"	"2020|EPI_ISL_414471|2020-03-05"	"2020-03-05"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_14/2020|EPI_ISL_414471|2020-03-05"
"hCoV-19/Netherlands/ZuidHolland_15/2020|EPI_ISL_414557|2020-03-08"	-131.092085070546	4.97246684352709	-1.8499461617369	0.549570032011837	-1.70535790738543	0.654410827855109	-1.97590250033215	-0.944682336634032	0.162438629210277	-2.82678750249717	"hCoV-19/Netherlands/ZuidHolland_15/2020|EPI_ISL_414557|2020-03-08"	"hCoV-19"	"Netherlands"	"ZuidHolland_15"	"2020|EPI_ISL_414557|2020-03-08"	"2020-03-08"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_15/2020|EPI_ISL_414557|2020-03-08"
"hCoV-19/Netherlands/ZuidHolland_16/2020|EPI_ISL_414558|2020-03-06"	-131.15024797289	-43.8190923930681	-79.5032797570822	-3.03839612244223	-22.362101367222	6.26780245433476	-21.929279073311	5.13464361043015	-6.09662044562949	-92.6658003134299	"hCoV-19/Netherlands/ZuidHolland_16/2020|EPI_ISL_414558|2020-03-06"	"hCoV-19"	"Netherlands"	"ZuidHolland_16"	"2020|EPI_ISL_414558|2020-03-06"	"2020-03-06"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_16/2020|EPI_ISL_414558|2020-03-06"
"hCoV-19/Netherlands/ZuidHolland_17/2020|EPI_ISL_414559|2020-03-07"	-131.108057059027	3.00307503496953	-1.48450511893852	0.282148909508561	-1.00630098407909	0.367266680276226	-1.09701203021293	-0.291957091828262	-0.0285189286528368	-2.125826406846	"hCoV-19/Netherlands/ZuidHolland_17/2020|EPI_ISL_414559|2020-03-07"	"hCoV-19"	"Netherlands"	"ZuidHolland_17"	"2020|EPI_ISL_414559|2020-03-07"	"2020-03-07"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_17/2020|EPI_ISL_414559|2020-03-07"
"hCoV-19/Netherlands/ZuidHolland_18/2020|EPI_ISL_414560|2020-03-03"	-131.093459435673	5.25258597428228	-1.90562826840761	0.586901857814718	-1.81974141307326	0.698539567042515	-2.11677200385742	-1.03400870783926	0.186066602601818	-2.95989665968177	"hCoV-19/Netherlands/ZuidHolland_18/2020|EPI_ISL_414560|2020-03-03"	"hCoV-19"	"Netherlands"	"ZuidHolland_18"	"2020|EPI_ISL_414560|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_18/2020|EPI_ISL_414560|2020-03-03"
"hCoV-19/Netherlands/ZuidHolland_19/2020|EPI_ISL_414561|2020-03-05"	-131.092085070546	4.97246684352709	-1.8499461617369	0.549570032011837	-1.70535790738543	0.654410827855109	-1.97590250033215	-0.944682336634032	0.162438629210277	-2.82678750249717	"hCoV-19/Netherlands/ZuidHolland_19/2020|EPI_ISL_414561|2020-03-05"	"hCoV-19"	"Netherlands"	"ZuidHolland_19"	"2020|EPI_ISL_414561|2020-03-05"	"2020-03-05"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_19/2020|EPI_ISL_414561|2020-03-05"
"hCoV-19/Netherlands/ZuidHolland_2/2020|EPI_ISL_414556|2020-03-06"	-131.108996546805	5.84017681551028	-0.927629943624847	0.641913320086172	-1.50963245107092	0.616730151702371	-1.8124714291914	-1.15430312908288	0.307627387513718	-1.12509942577173	"hCoV-19/Netherlands/ZuidHolland_2/2020|EPI_ISL_414556|2020-03-06"	"hCoV-19"	"Netherlands"	"ZuidHolland_2"	"2020|EPI_ISL_414556|2020-03-06"	"2020-03-06"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_2/2020|EPI_ISL_414556|2020-03-06"
"hCoV-19/Netherlands/ZuidHolland_20/2020|EPI_ISL_414562|2020-03-03"	-131.096142332154	5.67070579162519	-2.15874320073491	0.653822468806511	-2.00427739944048	0.79969840344804	-2.31588274952833	-1.12786718520014	0.174550038132582	-3.72821412306687	"hCoV-19/Netherlands/ZuidHolland_20/2020|EPI_ISL_414562|2020-03-03"	"hCoV-19"	"Netherlands"	"ZuidHolland_20"	"2020|EPI_ISL_414562|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_20/2020|EPI_ISL_414562|2020-03-03"
"hCoV-19/Netherlands/ZuidHolland_21/2020|EPI_ISL_414563|2020-03-03"	-131.148207657328	-4.13541167425005	-0.225625984356645	0.187257297584656	1.21196343356101	-0.569885391617256	1.7513443239275	-0.752867553570577	0.391173931358617	-0.660442521821658	"hCoV-19/Netherlands/ZuidHolland_21/2020|EPI_ISL_414563|2020-03-03"	"hCoV-19"	"Netherlands"	"ZuidHolland_21"	"2020|EPI_ISL_414563|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_21/2020|EPI_ISL_414563|2020-03-03"
"hCoV-19/Netherlands/ZuidHolland_22/2020|EPI_ISL_414564|2020-03-08"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_22/2020|EPI_ISL_414564|2020-03-08"	"hCoV-19"	"Netherlands"	"ZuidHolland_22"	"2020|EPI_ISL_414564|2020-03-08"	"2020-03-08"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_22/2020|EPI_ISL_414564|2020-03-08"
"hCoV-19/Netherlands/ZuidHolland_24/2020|EPI_ISL_414566|2020-03-06"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_24/2020|EPI_ISL_414566|2020-03-06"	"hCoV-19"	"Netherlands"	"ZuidHolland_24"	"2020|EPI_ISL_414566|2020-03-06"	"2020-03-06"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_24/2020|EPI_ISL_414566|2020-03-06"
"hCoV-19/Netherlands/ZuidHolland_25/2020|EPI_ISL_415529|2020-03-09"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/ZuidHolland_25/2020|EPI_ISL_415529|2020-03-09"	"hCoV-19"	"Netherlands"	"ZuidHolland_25"	"2020|EPI_ISL_415529|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_25/2020|EPI_ISL_415529|2020-03-09"
"hCoV-19/Netherlands/ZuidHolland_26/2020|EPI_ISL_415530|2020-03-09"	-131.103572167924	5.77342691183623	-0.907980303791447	0.628809094303365	-1.49795104254205	0.610123481218582	-1.79078118101172	-1.12991000712085	0.299155093846348	-1.10203377046397	"hCoV-19/Netherlands/ZuidHolland_26/2020|EPI_ISL_415530|2020-03-09"	"hCoV-19"	"Netherlands"	"ZuidHolland_26"	"2020|EPI_ISL_415530|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_26/2020|EPI_ISL_415530|2020-03-09"
"hCoV-19/Netherlands/ZuidHolland_27/2020|EPI_ISL_415531|2020-03-09"	-131.146978029729	-6.91234459389112	1.69391297499397	-2.38981624024587	4.05796241284854	-1.77473240591452	5.98206552175419	-2.86278696481527	2.02146525355803	5.85047350772138	"hCoV-19/Netherlands/ZuidHolland_27/2020|EPI_ISL_415531|2020-03-09"	"hCoV-19"	"Netherlands"	"ZuidHolland_27"	"2020|EPI_ISL_415531|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/ZuidHolland_27/2020|EPI_ISL_415531|2020-03-09"
